payment_id,user_id,payment_date,status
p-02398,u-1544,2023-12-16,ok
p-02399,u-1544,2024-01-29,ok
p-02400,u-1546,2024-02-12,ok
p-02401,u-1546,2023-12-07,ok
p-02402,u-1548,2024-01-30,ok
p-02403,u-1548,2024-01-16,ok
p-02404,u-1548,2023-12-05,ok
p-02405,u-1548,2023-12-12,ok
p-02406,u-1549,2024-02-26,ok
p-02407,u-1549,2024-01-21,ok
p-02408,u-1550,2023-12-19,ok
p-02409,u-1550,2023-12-22,ok
p-02410,u-1550,2024-02-14,ok
p-02411,u-1550,2024-02-01,ok
p-02412,u-1552,2023-12-25,ok
p-02413,u-1552,2024-02-19,failed
p-02414,u-1554,2023-12-16,ok
p-02415,u-1554,2024-01-21,ok
p-02416,u-1554,2024-01-08,ok
p-02417,u-1556,2024-01-03,ok
p-02418,u-1556,2023-12-23,ok
p-02419,u-1558,2024-01-21,ok
p-02420,u-1558,2024-02-01,ok
p-02421,u-1558,2023-12-07,ok
p-02422,u-1559,2024-01-03,ok
p-02423,u-1559,2024-02-14,ok
p-02424,u-1564,2024-02-18,ok
p-02425,u-1564,2023-12-18,ok
p-02426,u-1564,2024-02-08,ok
p-02427,u-1564,2024-01-26,failed
p-02428,u-1570,2024-01-01,ok
p-02429,u-1570,2023-12-11,ok
p-02430,u-1572,2024-01-29,ok
p-02431,u-1573,2024-01-07,ok
p-02432,u-1574,2023-12-05,ok
p-02433,u-1574,2024-02-09,ok
p-02434,u-1574,2023-12-25,ok
p-02435,u-1575,2024-01-05,ok
p-02436,u-1575,2023-12-14,ok
p-02437,u-1575,2024-01-02,failed
p-02438,u-1575,2024-01-14,ok
p-02439,u-1576,2024-02-09,ok
p-02440,u-1576,2024-01-18,failed
p-02441,u-1577,2024-01-08,failed
p-02442,u-1577,2023-12-15,ok
p-02443,u-1579,2024-02-09,ok
p-02444,u-1579,2024-01-03,ok
p-02445,u-1579,2024-01-15,ok
p-02446,u-1579,2024-01-18,ok
p-02447,u-1581,2024-03-02,failed
p-02448,u-1581,2024-03-01,ok
p-02449,u-1581,2024-02-17,failed
p-02450,u-1583,2024-03-01,ok
p-02451,u-1583,2024-01-26,ok
p-02452,u-1584,2024-01-30,ok
p-02453,u-1584,2023-12-20,ok
p-02454,u-1587,2024-01-19,ok
p-02455,u-1587,2023-12-30,ok
p-02456,u-1591,2023-12-26,failed
p-02457,u-1591,2024-01-21,ok
p-02458,u-1591,2024-01-03,ok
p-02459,u-1592,2023-12-24,ok
p-02460,u-1592,2023-12-11,ok
p-02461,u-1593,2024-02-29,failed
p-02462,u-1593,2023-12-15,ok
p-02463,u-1594,2023-12-28,ok
p-02464,u-1594,2024-02-17,ok
p-02465,u-1594,2024-01-23,ok
p-02466,u-1595,2023-12-23,ok
p-02467,u-1596,2024-02-22,failed
p-02468,u-1596,2024-01-14,ok
p-02469,u-1596,2024-01-13,ok
p-02470,u-1597,2024-01-01,ok
p-02471,u-1597,2024-01-15,ok
p-02472,u-1597,2024-02-16,ok
p-02473,u-1598,2024-02-07,ok
p-02474,u-1598,2024-01-09,failed
p-02475,u-1598,2024-02-04,failed
p-02476,u-1598,2024-01-26,ok
p-02477,u-1599,2023-12-16,ok
p-02478,u-1599,2023-12-06,failed
p-02479,u-1599,2023-12-12,ok
p-02480,u-1603,2024-01-06,ok
p-02481,u-1603,2024-01-17,ok
p-02482,u-1603,2023-12-04,ok
p-02483,u-1603,2023-12-07,ok
p-02484,u-1604,2024-02-26,failed
p-02485,u-1604,2024-02-06,ok
p-02486,u-1604,2024-02-21,ok
p-02487,u-1604,2024-01-25,ok
p-02488,u-1605,2023-12-16,ok
p-02489,u-1605,2024-02-10,ok
p-02490,u-1605,2024-02-16,ok
p-02491,u-1606,2023-12-26,ok
p-02492,u-1606,2024-02-17,ok
p-02493,u-1607,2024-01-29,ok
p-02494,u-1608,2024-01-12,ok
p-02495,u-1608,2023-12-31,failed
p-02496,u-1608,2023-12-23,failed
p-02497,u-1608,2023-12-12,ok
p-02498,u-1609,2024-01-07,ok
p-02499,u-1609,2024-01-03,ok
p-02500,u-1611,2024-02-05,ok
p-02501,u-1611,2024-02-22,ok
p-02502,u-1611,2024-02-01,ok
p-02503,u-1612,2024-03-01,ok
p-02504,u-1612,2024-01-03,ok
p-02505,u-1612,2024-01-28,ok
p-02506,u-1618,2023-12-25,ok
p-02507,u-1618,2023-12-09,ok
p-02508,u-1620,2023-12-27,ok
p-02509,u-1620,2024-02-06,ok
p-02510,u-1622,2023-12-08,failed
p-02511,u-1622,2023-12-30,ok
p-02512,u-1623,2023-12-25,ok
p-02513,u-1623,2023-12-28,ok
p-02514,u-1623,2024-02-23,ok
p-02515,u-1624,2024-03-02,ok
p-02516,u-1624,2024-02-09,ok
p-02517,u-1624,2024-01-10,ok
p-02518,u-1624,2024-01-29,ok
p-02519,u-1625,2024-01-08,ok
p-02520,u-1625,2023-12-18,ok
p-02521,u-1625,2024-02-20,ok
p-02522,u-1626,2023-12-26,ok
p-02523,u-1626,2023-12-26,ok
p-02524,u-1628,2023-12-18,ok
p-02525,u-1628,2024-01-23,ok
p-02526,u-1628,2024-03-02,failed
p-02527,u-1628,2024-02-28,ok
p-02528,u-1629,2024-02-21,ok
p-02529,u-1629,2024-02-18,ok
p-02530,u-1629,2023-12-29,ok
p-02531,u-1632,2024-02-03,ok
p-02532,u-1634,2023-12-07,failed
p-02533,u-1638,2024-01-18,ok
p-02534,u-1638,2024-02-05,failed
p-02535,u-1638,2023-12-13,ok
p-02536,u-1638,2023-12-11,ok
p-02537,u-1639,2024-01-28,failed
p-02538,u-1639,2024-02-17,ok
p-02539,u-1639,2024-01-05,ok
p-02540,u-1639,2024-01-02,ok
p-02541,u-1640,2024-02-20,ok
p-02542,u-1640,2023-12-06,failed
p-02543,u-1643,2024-02-09,ok
p-02544,u-1646,2024-01-24,ok
p-02545,u-1646,2024-02-21,ok
p-02546,u-1646,2023-12-22,ok
p-02547,u-1646,2024-01-25,ok
p-02548,u-1647,2024-01-18,ok
p-02549,u-1647,2023-12-08,ok
p-02550,u-1647,2023-12-04,ok
p-02551,u-1647,2024-01-20,ok
p-02552,u-1650,2024-01-26,ok
p-02553,u-1650,2024-01-23,ok
p-02554,u-1650,2023-12-27,ok
p-02555,u-1650,2024-01-28,ok
p-02556,u-1651,2023-12-04,ok
p-02557,u-1651,2024-02-08,ok
p-02558,u-1651,2023-12-11,ok
p-02559,u-1652,2023-12-31,ok
p-02560,u-1653,2024-02-21,ok
p-02561,u-1653,2024-01-11,ok
p-02562,u-1653,2024-01-16,ok
p-02563,u-1654,2023-12-30,ok
p-02564,u-1654,2024-02-04,ok
p-02565,u-1655,2023-12-14,ok
p-02566,u-1655,2023-12-10,failed
p-02567,u-1656,2024-01-09,ok
p-02568,u-1656,2024-01-25,ok
p-02569,u-1657,2024-02-18,ok
p-02570,u-1657,2024-01-01,ok
p-02571,u-1657,2024-02-16,failed
p-02572,u-1659,2024-02-13,ok
p-02573,u-1659,2023-12-07,ok
p-02574,u-1659,2024-02-27,ok
p-02575,u-1660,2024-02-06,ok
p-02576,u-1660,2023-12-28,failed
p-02577,u-1660,2023-12-20,failed
p-02578,u-1660,2023-12-22,ok
p-02579,u-1662,2024-02-01,ok
p-02580,u-1662,2023-12-20,ok
p-02581,u-1663,2024-02-08,ok
p-02582,u-1663,2024-01-05,ok
p-02583,u-1663,2024-01-04,ok
p-02584,u-1663,2023-12-14,ok
p-02585,u-1665,2024-02-07,failed
p-02586,u-1665,2023-12-17,ok
p-02587,u-1665,2024-02-07,failed
p-02588,u-1667,2024-01-21,ok
p-02589,u-1667,2024-02-23,ok
p-02590,u-1667,2024-01-03,ok
p-02591,u-1668,2024-02-19,ok
p-02592,u-1668,2024-02-29,ok
p-02593,u-1668,2024-02-21,ok
p-02594,u-1669,2024-02-19,ok
p-02595,u-1670,2024-01-12,ok
p-02596,u-1671,2023-12-20,ok
p-02597,u-1671,2024-02-09,ok
p-02598,u-1672,2024-01-04,failed
p-02599,u-1672,2024-01-31,ok
p-02600,u-1672,2024-02-05,ok
p-02601,u-1673,2024-02-03,ok
p-02602,u-1675,2024-01-13,ok
p-02603,u-1675,2024-02-16,ok
p-02604,u-1675,2024-02-25,ok
p-02605,u-1675,2023-12-13,ok
p-02606,u-1676,2023-12-21,failed
p-02607,u-1676,2024-02-18,ok
p-02608,u-1676,2024-02-09,ok
p-02609,u-1676,2024-01-28,ok
p-02610,u-1677,2024-01-04,failed
p-02611,u-1677,2024-02-23,ok
p-02612,u-1677,2023-12-23,ok
p-02613,u-1678,2023-12-13,ok
p-02614,u-1678,2024-02-23,ok
p-02615,u-1678,2024-01-05,ok
p-02616,u-1678,2023-12-12,ok
p-02617,u-1682,2023-12-31,ok
p-02618,u-1684,2024-01-26,ok
p-02619,u-1684,2023-12-15,ok
p-02620,u-1684,2024-01-01,ok
p-02621,u-1686,2024-01-08,failed
p-02622,u-1686,2024-01-04,ok
p-02623,u-1686,2024-01-02,failed
p-02624,u-1686,2024-02-27,ok
p-02625,u-1688,2023-12-28,ok
p-02626,u-1688,2024-02-04,ok
p-02627,u-1689,2024-01-18,failed
p-02628,u-1689,2023-12-27,ok
p-02629,u-1689,2024-02-03,ok
p-02630,u-1690,2024-02-21,failed
p-02631,u-1691,2024-01-06,ok
p-02632,u-1691,2023-12-19,failed
p-02633,u-1691,2024-02-29,ok
p-02634,u-1692,2024-01-06,ok
p-02635,u-1692,2023-12-30,ok
p-02636,u-1692,2024-01-09,failed
p-02637,u-1692,2024-02-07,ok
p-02638,u-1694,2024-01-21,ok
p-02639,u-1694,2024-03-02,failed
p-02640,u-1696,2023-12-27,ok
p-02641,u-1696,2023-12-05,ok
p-02642,u-1696,2023-12-14,ok
p-02643,u-1697,2024-03-02,ok
p-02644,u-1699,2024-02-08,ok
p-02645,u-1699,2024-01-16,ok
p-02646,u-1699,2023-12-06,ok
p-02647,u-1699,2023-12-30,failed
p-02648,u-1701,2024-02-21,ok
p-02649,u-1701,2023-12-29,ok
p-02650,u-1701,2023-12-08,ok
p-02651,u-1701,2024-02-23,ok
p-02652,u-1702,2023-12-11,ok
p-02653,u-1702,2024-02-20,ok
p-02654,u-1702,2023-12-06,ok
p-02655,u-1702,2024-01-05,ok
p-02656,u-1703,2024-02-02,ok
p-02657,u-1703,2024-01-03,ok
p-02658,u-1703,2024-01-31,ok
p-02659,u-1704,2024-01-15,ok
p-02660,u-1706,2024-01-19,ok
p-02661,u-1706,2024-02-05,ok
p-02662,u-1707,2024-02-24,ok
p-02663,u-1707,2024-02-24,ok
p-02664,u-1707,2024-02-14,ok
p-02665,u-1707,2024-02-20,ok
p-02666,u-1709,2024-02-11,ok
p-02667,u-1711,2023-12-21,ok
p-02668,u-1711,2024-01-12,ok
p-02669,u-1711,2024-01-14,ok
p-02670,u-1711,2023-12-23,ok
p-02671,u-1712,2023-12-20,ok
p-02672,u-1712,2024-01-07,failed
p-02673,u-1715,2024-01-17,failed
p-02674,u-1715,2023-12-12,ok
p-02675,u-1718,2023-12-16,ok
p-02676,u-1719,2024-02-27,ok
p-02677,u-1720,2023-12-19,ok
p-02678,u-1721,2024-01-09,ok
p-02679,u-1722,2023-12-12,failed
p-02680,u-1722,2023-12-14,ok
p-02681,u-1722,2023-12-22,failed
p-02682,u-1722,2024-02-27,ok
p-02683,u-1725,2024-02-10,ok
p-02684,u-1725,2023-12-20,ok
p-02685,u-1725,2024-03-01,failed
p-02686,u-1726,2024-01-07,ok
p-02687,u-1726,2024-01-26,ok
p-02688,u-1726,2024-01-05,ok
p-02689,u-1727,2024-02-27,ok
p-02690,u-1727,2023-12-11,ok
p-02691,u-1727,2024-02-01,ok
p-02692,u-1727,2024-01-28,ok
p-02693,u-1729,2024-01-20,ok
p-02694,u-1729,2024-02-21,ok
p-02695,u-1729,2024-01-21,ok
p-02696,u-1730,2024-02-05,ok
p-02697,u-1730,2023-12-19,ok
p-02698,u-1732,2024-03-02,ok
p-02699,u-1732,2024-02-11,ok
p-02700,u-1732,2024-01-09,ok
p-02701,u-1734,2024-02-29,ok
p-02702,u-1734,2024-02-02,ok
p-02703,u-1734,2023-12-27,ok
p-02704,u-1735,2024-01-30,failed
p-02705,u-1735,2024-02-14,ok
p-02706,u-1735,2024-01-20,ok
p-02707,u-1737,2024-01-20,ok
p-02708,u-1737,2023-12-27,ok
p-02709,u-1739,2024-01-23,failed
p-02710,u-1740,2023-12-14,failed
p-02711,u-1740,2024-01-10,ok
p-02712,u-1740,2024-01-24,ok
p-02713,u-1740,2023-12-30,ok
p-02714,u-1741,2023-12-12,ok
p-02715,u-1741,2023-12-26,ok
p-02716,u-1743,2023-12-04,ok
p-02717,u-1744,2024-02-25,ok
p-02718,u-1744,2024-02-25,ok
p-02719,u-1744,2024-02-12,ok
p-02720,u-1744,2023-12-25,ok
p-02721,u-1745,2024-01-24,ok
p-02722,u-1745,2024-02-23,ok
p-02723,u-1746,2024-02-26,ok
p-02724,u-1746,2023-12-19,ok
p-02725,u-1746,2024-01-02,ok
p-02726,u-1747,2024-02-28,ok
p-02727,u-1747,2023-12-05,ok
p-02728,u-1747,2024-01-10,ok
p-02729,u-1747,2024-02-09,ok
p-02730,u-1748,2024-02-28,ok
p-02731,u-1749,2023-12-07,ok
p-02732,u-1749,2023-12-30,ok
p-02733,u-1750,2024-01-09,ok
p-02734,u-1750,2023-12-23,ok
p-02735,u-1752,2024-01-16,ok
p-02736,u-1752,2024-02-26,failed
p-02737,u-1752,2024-02-05,ok
p-02738,u-1753,2024-02-05,failed
p-02739,u-1754,2024-01-08,failed
p-02740,u-1754,2024-02-19,failed
p-02741,u-1755,2024-02-20,ok
p-02742,u-1756,2023-12-19,ok
p-02743,u-1758,2024-01-16,ok
p-02744,u-1759,2023-12-11,failed
p-02745,u-1763,2023-12-17,ok
p-02746,u-1763,2024-01-04,ok
p-02747,u-1763,2024-02-20,ok
p-02748,u-1764,2024-02-15,ok
p-02749,u-1764,2024-02-08,failed
p-02750,u-1764,2024-02-05,ok
p-02751,u-1764,2024-02-01,ok
p-02752,u-1766,2023-12-06,ok
p-02753,u-1767,2023-12-26,ok
p-02754,u-1768,2024-01-31,ok
p-02755,u-1768,2024-02-29,ok
p-02756,u-1768,2024-01-18,ok
p-02757,u-1769,2024-01-20,ok
p-02758,u-1770,2024-02-27,ok
p-02759,u-1771,2024-02-25,ok
p-02760,u-1771,2024-01-15,ok
p-02761,u-1771,2024-02-10,failed
p-02762,u-1771,2024-02-09,ok
p-02763,u-1772,2024-02-21,ok
p-02764,u-1773,2024-02-05,failed
p-02765,u-1773,2024-01-05,failed
p-02766,u-1773,2023-12-09,ok
p-02767,u-1773,2024-02-26,failed
p-02768,u-1774,2023-12-20,failed
p-02769,u-1774,2024-01-13,ok
p-02770,u-1775,2024-01-26,failed
p-02771,u-1775,2024-02-16,ok
p-02772,u-1775,2024-02-07,ok
p-02773,u-1776,2024-01-02,ok
p-02774,u-1777,2024-02-09,ok
p-02775,u-1782,2024-02-19,ok
p-02776,u-1782,2024-01-29,ok
p-02777,u-1784,2023-12-30,ok
p-02778,u-1784,2023-12-12,ok
p-02779,u-1784,2024-02-09,ok
p-02780,u-1784,2024-01-25,ok
p-02781,u-1785,2024-02-23,failed
p-02782,u-1785,2023-12-26,ok
p-02783,u-1785,2024-02-20,ok
p-02784,u-1785,2024-02-01,failed
p-02785,u-1786,2023-12-12,ok
p-02786,u-1787,2024-02-19,ok
p-02787,u-1787,2024-02-12,ok
p-02788,u-1787,2024-02-14,failed
p-02789,u-1790,2024-01-06,ok
p-02790,u-1790,2024-02-09,ok
p-02791,u-1790,2024-01-11,ok
p-02792,u-1790,2024-01-22,ok
p-02793,u-1792,2024-01-06,ok
p-02794,u-1792,2023-12-22,ok
p-02795,u-1796,2024-01-06,failed
p-02796,u-1796,2024-01-26,ok
p-02797,u-1796,2024-02-21,failed
p-02798,u-1796,2024-02-29,failed
p-02799,u-1798,2024-01-01,failed
p-02800,u-1798,2024-01-28,ok
p-02801,u-1798,2024-01-12,ok
p-02802,u-1798,2024-02-02,ok
p-02803,u-1802,2024-02-21,ok
p-02804,u-1803,2024-02-11,ok
p-02805,u-1803,2024-01-11,ok
p-02806,u-1803,2024-02-18,ok
p-02807,u-1803,2024-03-02,ok
p-02808,u-1804,2024-01-27,failed
p-02809,u-1805,2023-12-11,failed
p-02810,u-1806,2023-12-12,ok
p-02811,u-1806,2023-12-24,failed
p-02812,u-1806,2023-12-11,ok
p-02813,u-1808,2024-01-01,failed
p-02814,u-1808,2024-01-20,failed
p-02815,u-1808,2024-01-27,ok
p-02816,u-1808,2024-02-09,failed
p-02817,u-1809,2024-02-28,ok
p-02818,u-1809,2024-01-26,ok
p-02819,u-1812,2024-02-06,ok
p-02820,u-1812,2024-02-09,ok
p-02821,u-1812,2023-12-24,ok
p-02822,u-1815,2024-02-10,failed
p-02823,u-1815,2024-01-09,ok
p-02824,u-1817,2024-01-31,ok
p-02825,u-1817,2024-02-05,ok
p-02826,u-1817,2024-01-15,ok
p-02827,u-1817,2024-02-12,ok
p-02828,u-1818,2024-02-21,ok
p-02829,u-1818,2024-01-15,ok
p-02830,u-1818,2024-01-14,ok
p-02831,u-1819,2024-01-11,ok
p-02832,u-1820,2023-12-05,ok
p-02833,u-1820,2023-12-18,ok
p-02834,u-1820,2023-12-28,failed
p-02835,u-1821,2023-12-20,ok
p-02836,u-1821,2024-02-10,ok
p-02837,u-1821,2024-02-16,ok
p-02838,u-1822,2024-01-30,ok
p-02839,u-1823,2024-01-30,ok
p-02840,u-1823,2023-12-31,ok
p-02841,u-1823,2024-01-28,ok
p-02842,u-1825,2024-01-10,failed
p-02843,u-1826,2023-12-28,ok
p-02844,u-1826,2023-12-21,failed
p-02845,u-1827,2024-01-17,ok
p-02846,u-1827,2024-02-02,ok
p-02847,u-1830,2024-01-02,failed
p-02848,u-1830,2023-12-15,ok
p-02849,u-1830,2024-02-20,ok
p-02850,u-1830,2023-12-29,ok
p-02851,u-1831,2023-12-23,ok
p-02852,u-1831,2024-02-03,ok
p-02853,u-1831,2024-02-16,ok
p-02854,u-1831,2024-02-06,ok
p-02855,u-1832,2024-01-05,ok
p-02856,u-1832,2023-12-17,ok
p-02857,u-1832,2024-02-15,ok
p-02858,u-1833,2024-01-22,ok
p-02859,u-1833,2024-01-13,ok
p-02860,u-1835,2024-02-05,ok
p-02861,u-1835,2024-01-27,ok
p-02862,u-1835,2024-01-10,failed
p-02863,u-1836,2024-01-02,failed
p-02864,u-1836,2023-12-17,ok
p-02865,u-1836,2024-01-05,ok
p-02866,u-1837,2024-01-04,failed
p-02867,u-1838,2024-01-07,ok
p-02868,u-1838,2024-02-05,ok
p-02869,u-1838,2024-02-13,ok
p-02870,u-1838,2024-01-13,ok
p-02871,u-1839,2024-02-09,ok
p-02872,u-1839,2024-03-01,failed
p-02873,u-1839,2024-01-13,ok
p-02874,u-1840,2024-01-15,ok
p-02875,u-1840,2023-12-20,ok
p-02876,u-1841,2024-02-14,ok
p-02877,u-1841,2024-01-02,ok
p-02878,u-1843,2023-12-26,ok
p-02879,u-1843,2024-02-15,ok
p-02880,u-1843,2024-02-22,ok
p-02881,u-1843,2024-01-23,ok
p-02882,u-1846,2023-12-05,ok
p-02883,u-1846,2023-12-15,ok
p-02884,u-1846,2024-01-10,ok
p-02885,u-1848,2024-02-04,ok
p-02886,u-1848,2024-02-14,failed
p-02887,u-1849,2024-02-14,ok
p-02888,u-1849,2023-12-07,ok
p-02889,u-1850,2024-02-08,failed
p-02890,u-1850,2023-12-08,ok
p-02891,u-1850,2024-01-28,ok
p-02892,u-1851,2024-01-17,ok
p-02893,u-1851,2024-01-12,ok
p-02894,u-1851,2024-03-02,failed
p-02895,u-1851,2023-12-07,ok
p-02896,u-1852,2024-02-11,ok
p-02897,u-1852,2023-12-31,ok
p-02898,u-1852,2024-03-01,ok
p-02899,u-1852,2024-02-12,ok
p-02900,u-1853,2023-12-06,ok
p-02901,u-1853,2023-12-11,ok
p-02902,u-1853,2024-01-23,failed
p-02903,u-1853,2023-12-08,failed
p-02904,u-1854,2024-02-03,ok
p-02905,u-1854,2024-02-17,ok
p-02906,u-1854,2023-12-20,ok
p-02907,u-1855,2024-02-10,failed
p-02908,u-1855,2023-12-27,ok
p-02909,u-1856,2023-12-25,ok
p-02910,u-1856,2024-02-22,ok
p-02911,u-1856,2024-02-15,failed
p-02912,u-1856,2024-01-29,ok
p-02913,u-1857,2024-02-15,ok
p-02914,u-1857,2024-01-11,ok
p-02915,u-1857,2024-02-29,ok
p-02916,u-1859,2023-12-21,ok
p-02917,u-1860,2024-02-07,ok
p-02918,u-1860,2024-01-24,ok
p-02919,u-1860,2023-12-26,failed
p-02920,u-1864,2024-01-17,failed
p-02921,u-1865,2024-01-24,ok
p-02922,u-1867,2023-12-05,ok
p-02923,u-1868,2024-01-01,ok
p-02924,u-1869,2024-01-27,ok
p-02925,u-1869,2024-01-30,ok
p-02926,u-1869,2024-01-04,ok
p-02927,u-1869,2024-01-01,ok
p-02928,u-1870,2024-02-10,ok
p-02929,u-1870,2023-12-16,failed
p-02930,u-1870,2023-12-22,ok
p-02931,u-1873,2024-02-07,ok
p-02932,u-1873,2024-02-27,failed
p-02933,u-1873,2024-01-29,ok
p-02934,u-1874,2024-01-22,ok
p-02935,u-1874,2024-01-11,ok
p-02936,u-1874,2023-12-28,ok
p-02937,u-1874,2023-12-25,ok
p-02938,u-1875,2024-02-08,failed
p-02939,u-1875,2023-12-27,ok
p-02940,u-1877,2024-03-02,ok
p-02941,u-1878,2024-02-12,ok
p-02942,u-1878,2023-12-06,ok
p-02943,u-1878,2023-12-22,failed
p-02944,u-1879,2023-12-08,ok
p-02945,u-1879,2023-12-13,ok
p-02946,u-1879,2024-02-19,ok
p-02947,u-1881,2024-01-30,failed
p-02948,u-1881,2024-01-07,ok
p-02949,u-1881,2024-01-09,ok
p-02950,u-1881,2024-03-01,ok
p-02951,u-1882,2024-02-20,failed
p-02952,u-1882,2023-12-10,ok
p-02953,u-1882,2024-02-28,failed
p-02954,u-1882,2024-02-10,ok
p-02955,u-1884,2024-02-02,ok
p-02956,u-1884,2024-02-17,ok
p-02957,u-1884,2024-02-18,ok
p-02958,u-1884,2024-01-21,ok
p-02959,u-1885,2024-01-29,ok
p-02960,u-1885,2023-12-05,ok
p-02961,u-1885,2023-12-05,ok
p-02962,u-1885,2023-12-09,ok
p-02963,u-1888,2024-02-26,ok
p-02964,u-1888,2023-12-08,ok
p-02965,u-1888,2024-01-04,ok
p-02966,u-1891,2023-12-04,ok
p-02967,u-1891,2024-01-17,ok
p-02968,u-1891,2023-12-07,ok
p-02969,u-1891,2023-12-18,failed
p-02970,u-1892,2024-01-11,ok
p-02971,u-1892,2024-01-01,failed
p-02972,u-1892,2024-02-11,ok
p-02973,u-1892,2024-01-17,ok
p-02974,u-1893,2024-02-14,ok
p-02975,u-1893,2023-12-09,ok
p-02976,u-1893,2024-02-24,ok
p-02977,u-1893,2024-01-13,ok
p-02978,u-1894,2024-02-13,failed
p-02979,u-1894,2023-12-07,failed
p-02980,u-1894,2024-01-18,ok
p-02981,u-1895,2023-12-20,ok
p-02982,u-1895,2023-12-04,ok
p-02983,u-1895,2024-02-01,ok
p-02984,u-1896,2024-02-08,ok
p-02985,u-1899,2024-02-29,ok
p-02986,u-1899,2023-12-19,failed
p-02987,u-1899,2024-02-15,ok
p-02988,u-1899,2023-12-24,ok
p-02989,u-1900,2024-02-29,ok
p-02990,u-1900,2024-03-01,ok
p-02991,u-1900,2024-01-20,ok
p-02992,u-1902,2024-02-23,ok
p-02993,u-1902,2024-02-28,ok
p-02994,u-1903,2024-02-16,ok
p-02995,u-1903,2023-12-31,failed
p-02996,u-1903,2024-01-01,ok
p-02997,u-1904,2024-01-08,ok
p-02998,u-1904,2024-02-16,ok
p-02999,u-1904,2024-01-25,ok
p-03000,u-1905,2024-01-10,ok
p-03001,u-1905,2024-01-30,ok
p-03002,u-1905,2024-02-02,ok
p-03003,u-1905,2024-02-09,ok
p-03004,u-1907,2024-01-10,ok
p-03005,u-1907,2024-01-07,ok
p-03006,u-1907,2023-12-05,failed
p-03007,u-1909,2023-12-05,ok
p-03008,u-1909,2024-02-07,ok
p-03009,u-1911,2024-01-25,ok
p-03010,u-1911,2023-12-24,ok
p-03011,u-1911,2024-01-02,ok
p-03012,u-1911,2024-01-31,ok
p-03013,u-1913,2024-01-11,ok
p-03014,u-1913,2024-02-16,failed
p-03015,u-1913,2024-02-01,ok
p-03016,u-1913,2024-01-17,ok
p-03017,u-1917,2023-12-12,ok
p-03018,u-1918,2024-01-20,ok
p-03019,u-1918,2024-02-21,ok
p-03020,u-1919,2024-01-22,failed
p-03021,u-1919,2024-02-21,ok
p-03022,u-1920,2024-02-09,ok
p-03023,u-1920,2024-02-09,ok
p-03024,u-1922,2024-02-19,ok
p-03025,u-1922,2023-12-25,ok
p-03026,u-1922,2023-12-05,ok
p-03027,u-1922,2024-03-01,ok
p-03028,u-1924,2024-01-09,ok
p-03029,u-1924,2023-12-06,ok
p-03030,u-1925,2024-01-11,ok
p-03031,u-1925,2024-01-12,ok
p-03032,u-1926,2024-02-06,ok
p-03033,u-1926,2023-12-16,ok
p-03034,u-1926,2024-03-01,ok
p-03035,u-1926,2023-12-12,ok
p-03036,u-1928,2023-12-23,failed
p-03037,u-1928,2024-02-08,ok
p-03038,u-1928,2023-12-29,ok
p-03039,u-1929,2024-01-24,ok
p-03040,u-1929,2024-01-19,ok
p-03041,u-1929,2023-12-11,ok
p-03042,u-1929,2023-12-30,failed
p-03043,u-1930,2024-01-08,ok
p-03044,u-1930,2024-01-01,ok
p-03045,u-1932,2024-02-02,ok
p-03046,u-1932,2023-12-08,ok
p-03047,u-1932,2024-01-03,ok
p-03048,u-1934,2023-12-11,ok
p-03049,u-1934,2024-02-12,ok
p-03050,u-1934,2024-01-03,failed
p-03051,u-1936,2024-02-15,ok
p-03052,u-1936,2023-12-15,ok
p-03053,u-1936,2023-12-26,ok
p-03054,u-1940,2024-02-29,ok
p-03055,u-1941,2023-12-28,ok
p-03056,u-1942,2024-02-29,ok
p-03057,u-1942,2024-01-19,ok
p-03058,u-1942,2024-01-15,ok
p-03059,u-1942,2024-02-29,ok
p-03060,u-1943,2024-02-24,failed
p-03061,u-1944,2024-02-21,ok
p-03062,u-1945,2024-01-10,ok
p-03063,u-1946,2024-01-04,ok
p-03064,u-1946,2024-01-26,ok
p-03065,u-1946,2023-12-22,ok
p-03066,u-1946,2023-12-18,ok
p-03067,u-1948,2024-02-06,ok
p-03068,u-1948,2024-02-14,ok
p-03069,u-1948,2023-12-23,ok
p-03070,u-1950,2024-01-06,ok
p-03071,u-1950,2023-12-24,failed
p-03072,u-1950,2024-01-29,ok
p-03073,u-1950,2024-02-16,ok
p-03074,u-1951,2023-12-05,ok
p-03075,u-1951,2024-03-02,ok
p-03076,u-1953,2024-01-13,ok
p-03077,u-1953,2024-01-01,ok
p-03078,u-1953,2023-12-05,ok
p-03079,u-1955,2024-01-09,ok
p-03080,u-1955,2023-12-10,ok
p-03081,u-1956,2024-01-28,ok
p-03082,u-1957,2023-12-12,ok
p-03083,u-1958,2024-01-14,ok
p-03084,u-1958,2024-02-20,ok
p-03085,u-1959,2024-02-03,ok
p-03086,u-1959,2023-12-15,ok
p-03087,u-1959,2023-12-07,failed
p-03088,u-1959,2024-02-19,ok
p-03089,u-1960,2024-02-23,ok
p-03090,u-1960,2024-01-06,ok
p-03091,u-1962,2024-02-24,ok
p-03092,u-1963,2024-01-18,ok
p-03093,u-1963,2024-02-13,ok
p-03094,u-1963,2023-12-20,ok
p-03095,u-1963,2024-02-08,failed
p-03096,u-1969,2024-02-10,ok
